Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
26985865,12/25/2013 12:00:00 AM,12/30/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11377,39-50 60 STREET,60 STREET,DEAD END,ROOSEVELT AVENUE,,,ADDRESS,Woodside,,N/A,Closed,,12/30/2013 12:00:00 AM,02 QUEENS,QUEENS,1010798,211113,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.746093150327205,-73.90418965073997,"(40.746093150327205, -73.90418965073997)"
26985867,12/25/2013 12:00:00 AM,12/30/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10002,9 STANTON STREET,STANTON STREET,BOWERY,CHRYSTIE STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,12/30/2013 12:00:00 AM,03 MANHATTAN,MANHATTAN,986347,202547,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.722621191327846,-73.99243470311887,"(40.722621191327846, -73.99243470311887)"
26985871,12/25/2013 12:00:00 AM,12/30/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10031,730 RIVERSIDE DRIVE,RIVERSIDE DRIVE,WEST 150 STREET,WEST 151 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,12/30/2013 12:00:00 AM,09 MANHATTAN,MANHATTAN,998194,241836,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.830448386045084,-73.94961303755608,"(40.830448386045084, -73.94961303755608)"
26985875,12/25/2013 12:00:00 AM,12/27/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10453,2095 CRESTON AVENUE,CRESTON AVENUE,EAST 180 STREET,EAST 181 STREET,,,ADDRESS,BRONX,,N/A,Closed,,12/27/2013 12:00:00 AM,05 BRONX,BRONX,1010917,250467,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.85410869350923,-73.90360389367528,"(40.85410869350923, -73.90360389367528)"
26985876,12/25/2013 12:00:00 AM,12/31/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11209,8708 RIDGE BOULEVARD,RIDGE BOULEVARD,87 STREET,88 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,,12/31/2013 12:00:00 AM,10 BROOKLYN,BROOKLYN,974781,166336,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.62322532429817,-74.03411021375199,"(40.62322532429817, -74.03411021375199)"
26985879,12/25/2013 12:00:00 AM,12/29/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10466,681 EAST 232 STREET,EAST 232 STREET,CARPENTER AVENUE,WHITE PLAINS ROAD,,,ADDRESS,BRONX,,N/A,Closed,,12/29/2013 12:00:00 AM,12 BRONX,BRONX,1023339,264669,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.89304250906079,-73.85861794553867,"(40.89304250906079, -73.85861794553867)"
26985894,12/25/2013 12:00:00 AM,12/27/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11212,288 EAST 95 STREET,EAST 95 STREET,CLARKSON AVENUE,KINGS HIGHWAY,,,ADDRESS,BROOKLYN,,N/A,Closed,,12/27/2013 12:00:00 AM,17 BROOKLYN,BROOKLYN,1006078,179598,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.659604824659056,-73.92132602477434,"(40.659604824659056, -73.92132602477434)"
26985900,12/25/2013 12:00:00 AM,12/26/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10453,2016 DAVIDSON AVENUE,DAVIDSON AVENUE,WEST TREMONT AVENUE,WEST BURNSIDE AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,12/26/2013 12:00:00 AM,05 BRONX,BRONX,1009391,250105,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.85311958902874,-73.90912144540688,"(40.85311958902874, -73.90912144540688)"
26984591,12/25/2013 12:00:00 AM,12/28/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11219,1358 47 STREET,47 STREET,13 AVENUE,14 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,12/28/2013 12:00:00 AM,12 BROOKLYN,BROOKLYN,987104,170766,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.63538934068783,-73.98971715146361,"(40.63538934068783, -73.98971715146361)"
26984595,12/25/2013 12:00:00 AM,12/27/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10467,2830 OLINVILLE AVENUE,OLINVILLE AVENUE,BRITTON STREET,ARNOW AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,12/27/2013 12:00:00 AM,11 BRONX,BRONX,1020674,255159,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8669519456178,-73.86830875200815,"(40.8669519456178, -73.86830875200815)"
26984597,12/25/2013 12:00:00 AM,12/30/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10012,19 CLEVELAND PLACE,CLEVELAND PLACE,KENMARE STREET,SPRING STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,12/30/2013 12:00:00 AM,02 MANHATTAN,MANHATTAN,984989,202181,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72161682745682,-73.99733396750808,"(40.72161682745682, -73.99733396750808)"
26984601,12/25/2013 12:00:00 AM,12/26/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10463,3810 BAILEY AVENUE,BAILEY AVENUE,WEST 238 STREET,BEND,,,ADDRESS,BRONX,,N/A,Closed,,12/26/2013 12:00:00 AM,08 BRONX,BRONX,1012586,261482,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.884336286878096,-73.89752420300857,"(40.884336286878096, -73.89752420300857)"
26984612,12/25/2013 12:00:00 AM,12/27/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10026,1921 ADAM C POWELL BOULEVARD,ADAM C POWELL BOULEVARD,ST NICHOLAS AVENUE,WEST 117 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,12/27/2013 12:00:00 AM,10 MANHATTAN,MANHATTAN,997423,231963,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.80335095860574,-73.9524184419575,"(40.80335095860574, -73.9524184419575)"
26984614,12/25/2013 12:00:00 AM,12/29/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10467,2901 MATTHEWS AVENUE,MATTHEWS AVENUE,ARNOW AVENUE,WILLIAMSBRIDGE ROAD,,,ADDRESS,BRONX,,N/A,Closed,,12/29/2013 12:00:00 AM,11 BRONX,BRONX,1022277,255521,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.86793876422272,-73.86251104842192,"(40.86793876422272, -73.86251104842192)"
26984615,12/25/2013 12:00:00 AM,12/27/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10025,882 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST 103 STREET,WEST 104 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,12/27/2013 12:00:00 AM,07 MANHATTAN,MANHATTAN,993379,230249,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.79865160143261,-73.96702790800198,"(40.79865160143261, -73.96702790800198)"
26984626,12/25/2013 12:00:00 AM,01/02/2014 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11374,65-04 BOOTH STREET,BOOTH STREET,64 ROAD,65 ROAD,,,ADDRESS,Rego Park,,N/A,Closed,,01/02/2014 12:00:00 AM,06 QUEENS,QUEENS,1023225,204258,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.727231855090004,-73.85938103355782,"(40.727231855090004, -73.85938103355782)"
26984644,12/25/2013 12:00:00 AM,12/26/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10467,30 EAST 208 STREET,EAST 208 STREET,DEKALB AVENUE,KOSSUTH AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,12/26/2013 12:00:00 AM,07 BRONX,BRONX,1016720,259935,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.880076015822894,-73.88258130457807,"(40.880076015822894, -73.88258130457807)"
26984676,12/25/2013 12:00:00 AM,12/28/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11237,379 IRVING AVENUE,IRVING AVENUE,WOODBINE STREET,MADISON STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,,12/28/2013 12:00:00 AM,04 BROOKLYN,BROOKLYN,1008804,193358,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.697365751286505,-73.9114506610885,"(40.697365751286505, -73.9114506610885)"
26984683,12/25/2013 12:00:00 AM,12/27/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10467,3459 DEKALB AVENUE,DEKALB AVENUE,KOSSUTH AVENUE,EAST GUN HILL ROAD,,,ADDRESS,BRONX,,N/A,Closed,,12/27/2013 12:00:00 AM,07 BRONX,BRONX,1017125,260497,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.88161703030082,-73.88111397862994,"(40.88161703030082, -73.88111397862994)"
26984689,12/25/2013 12:00:00 AM,12/30/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10468,2280 LORING PLACE NORTH,LORING PLACE NORTH,WEST 183 STREET,WEST FORDHAM ROAD,,,ADDRESS,BRONX,,N/A,Closed,,12/30/2013 12:00:00 AM,07 BRONX,BRONX,1009507,253081,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.86128748269118,-73.90869092078789,"(40.86128748269118, -73.90869092078789)"
26984690,12/25/2013 12:00:00 AM,12/29/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10460,2116 CROTONA PARKWAY,CROTONA PARKWAY,EAST 180 STREET,EAST 181 STREET,,,ADDRESS,BRONX,,N/A,Closed,,12/29/2013 12:00:00 AM,06 BRONX,BRONX,1016412,247608,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.84624328447437,-73.88375425532627,"(40.84624328447437, -73.88375425532627)"
26984699,12/25/2013 12:00:00 AM,12/27/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10040,9 THAYER STREET,THAYER STREET,NAGLE AVENUE,SHERMAN AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,12/27/2013 12:00:00 AM,12 MANHATTAN,MANHATTAN,1004728,253245,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.861749992284324,-73.92596744617518,"(40.861749992284324, -73.92596744617518)"
26984704,12/25/2013 12:00:00 AM,12/30/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10466,810 EAST 227 STREET,EAST 227 STREET,BARNES AVENUE,BRONXWOOD AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,12/30/2013 12:00:00 AM,12 BRONX,BRONX,1024017,262867,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.88809356549124,-73.856176374727,"(40.88809356549124, -73.856176374727)"
26984786,12/25/2013 12:00:00 AM,10/30/2013 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,3+ Family Mixed Use Building,10034,101 SHERMAN AVENUE,SHERMAN AVENUE,DYCKMAN STREET,ACADEMY STREET,,,ADDRESS,NEW YORK,,N/A,Pending,01/24/2014 03:50:30 AM,12/25/2013 03:53:30 AM,12 MANHATTAN,MANHATTAN,1004931,254011,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.863851956918054,-73.92523119238143,"(40.863851956918054, -73.92523119238143)"
26984896,12/25/2013 12:00:00 AM,02/21/2014 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,RADIATOR,RESIDENTIAL BUILDING,10031,676 RIVERSIDE DRIVE,RIVERSIDE DRIVE,WEST 144 STREET,WEST 145 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,02/21/2014 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,997487,240524,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.826848409558046,-73.95217038631736,"(40.826848409558046, -73.95217038631736)"
26984915,12/25/2013 12:00:00 AM,01/05/2014 12:00:00 AM,HPD,Department of Housing Preservation and Development,PLUMBING,WATER-LEAKS,RESIDENTIAL BUILDING,10021,1032 LEXINGTON AVENUE,LEXINGTON AVENUE,EAST 73 STREET,EAST 74 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,01/05/2014 12:00:00 AM,08 MANHATTAN,MANHATTAN,994945,220379,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.77155932959356,-73.9613875487246,"(40.77155932959356, -73.9613875487246)"
26984941,12/25/2013 12:00:00 AM,12/31/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,ELECTRIC,ELECTRIC-WIRING,RESIDENTIAL BUILDING,10306,267 LOCUST AVENUE,LOCUST AVENUE,EDISON STREET,CLAWSON STREET,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,12/31/2013 12:00:00 AM,02 STATEN ISLAND,STATEN ISLAND,953704,148408,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.57396903107083,-74.10995485111746,"(40.57396903107083, -74.10995485111746)"
26984957,12/25/2013 12:00:00 AM,12/27/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,ELECTRIC,LIGHTING,RESIDENTIAL BUILDING,11233,765 MAC DONOUGH STREET,MAC DONOUGH STREET,SARATOGA AVENUE,THOMAS S BOYLAND STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,,12/27/2013 12:00:00 AM,16 BROOKLYN,BROOKLYN,1007609,188571,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.684229780598926,-73.91577679742635,"(40.684229780598926, -73.91577679742635)"
26984989,12/25/2013 12:00:00 AM,12/30/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10025,752 WEST END AVENUE,WEST END AVENUE,WEST 96 STREET,WEST 97 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,12/30/2013 12:00:00 AM,07 MANHATTAN,MANHATTAN,991755,229161,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7956668658851,-73.97289468136597,"(40.7956668658851, -73.97289468136597)"
26985041,12/25/2013 12:00:00 AM,12/27/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10040,559 WEST 191 STREET,WEST 191 STREET,AUDUBON AVENUE,ST NICHOLAS AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,12/27/2013 12:00:00 AM,12 MANHATTAN,MANHATTAN,1004013,250899,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.85531255778856,-73.92855924707031,"(40.85531255778856, -73.92855924707031)"
26985052,12/25/2013 12:00:00 AM,01/05/2014 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11377,58-22 43 AVENUE,43 AVENUE,58 STREET,60 STREET,,,ADDRESS,Woodside,,N/A,Closed,,01/05/2014 12:00:00 AM,02 QUEENS,QUEENS,1010107,210037,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.74314184868377,-73.90668756842179,"(40.74314184868377, -73.90668756842179)"
26985062,12/25/2013 12:00:00 AM,12/26/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10029,114 EAST 102 STREET,EAST 102 STREET,PARK AVENUE,LEXINGTON AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,12/26/2013 12:00:00 AM,11 MANHATTAN,MANHATTAN,998341,227130,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.790084272324776,-73.94911272035445,"(40.790084272324776, -73.94911272035445)"
26985086,12/25/2013 12:00:00 AM,12/30/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11203,787 EAST 46 STREET,EAST 46 STREET,CLARENDON ROAD,AVENUE D,,,ADDRESS,BROOKLYN,,N/A,Closed,,12/30/2013 12:00:00 AM,17 BROOKLYN,BROOKLYN,1002770,173295,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.64231200193763,-73.93326624722118,"(40.64231200193763, -73.93326624722118)"
26985090,12/25/2013 12:00:00 AM,12/29/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11213,135 ALBANY AVENUE,ALBANY AVENUE,DEAN STREET,BERGEN STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,,12/29/2013 12:00:00 AM,08 BROOKLYN,BROOKLYN,1001230,185564,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.67599078558638,-73.9387844855263,"(40.67599078558638, -73.9387844855263)"
26985091,12/25/2013 12:00:00 AM,12/28/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10457,2070 ARTHUR AVENUE,ARTHUR AVENUE,EAST 179 STREET,EAST 180 STREET,,,ADDRESS,BRONX,,N/A,Closed,,12/28/2013 12:00:00 AM,06 BRONX,BRONX,1014140,248518,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.848748947546916,-73.89196206534605,"(40.848748947546916, -73.89196206534605)"
26985095,12/25/2013 12:00:00 AM,12/27/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10040,9 THAYER STREET,THAYER STREET,NAGLE AVENUE,SHERMAN AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,12/27/2013 12:00:00 AM,12 MANHATTAN,MANHATTAN,1004728,253245,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.861749992284324,-73.92596744617518,"(40.861749992284324, -73.92596744617518)"
26985101,12/25/2013 12:00:00 AM,12/27/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11212,210 LOTT AVENUE,LOTT AVENUE,OSBORN STREET,WATKINS STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,,12/27/2013 12:00:00 AM,16 BROOKLYN,BROOKLYN,1010404,179102,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.65823169340238,-73.90573589358468,"(40.65823169340238, -73.90573589358468)"
26985113,12/25/2013 12:00:00 AM,01/05/2014 12:00:00 AM,HPD,Department of Housing Preservation and Development,PAINT - PLASTER,CEILING,RESIDENTIAL BUILDING,10021,1032 LEXINGTON AVENUE,LEXINGTON AVENUE,EAST 73 STREET,EAST 74 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,01/05/2014 12:00:00 AM,08 MANHATTAN,MANHATTAN,994945,220379,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.77155932959356,-73.9613875487246,"(40.77155932959356, -73.9613875487246)"
26986119,12/25/2013 12:00:00 AM,12/28/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,ELECTRIC,LIGHTING,RESIDENTIAL BUILDING,10451,287 EAST 162 STREET,EAST 162 STREET,MORRIS AVENUE,TELLER AVENUE,,,ADDRESS,BRONX,,N/A,Closed,,12/28/2013 12:00:00 AM,04 BRONX,BRONX,1007188,240318,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.826263132561635,-73.91711821879733,"(40.826263132561635, -73.91711821879733)"
26986124,12/25/2013 12:00:00 AM,01/05/2014 12:00:00 AM,HPD,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,LOCKS,RESIDENTIAL BUILDING,10458,2330 CROTONA AVENUE,CROTONA AVENUE,EAST 183 STREET,EAST 187 STREET,,,ADDRESS,BRONX,,N/A,Closed,,01/05/2014 12:00:00 AM,06 BRONX,BRONX,1016269,249937,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.85263621512051,-73.88425998896257,"(40.85263621512051, -73.88425998896257)"
26986142,12/25/2013 12:00:00 AM,12/26/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11229,2132 OCEAN AVENUE,OCEAN AVENUE,KINGS HIGHWAY,QUENTIN ROAD,,,ADDRESS,BROOKLYN,,N/A,Closed,,12/26/2013 12:00:00 AM,15 BROOKLYN,BROOKLYN,997192,161440,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.609782427816874,-73.95338837234911,"(40.609782427816874, -73.95338837234911)"
26986150,12/25/2013 12:00:00 AM,12/26/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,11226,255 EAST 18 STREET,EAST 18 STREET,ALBEMARLE ROAD,BEVERLY ROAD,,,ADDRESS,BROOKLYN,,N/A,Closed,,12/26/2013 12:00:00 AM,14 BROOKLYN,BROOKLYN,994724,174341,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.645196216433646,-73.96225704671903,"(40.645196216433646, -73.96225704671903)"
26986163,12/25/2013 12:00:00 AM,12/27/2013 12:00:00 AM,HPD,Department of Housing Preservation and Development,HEATING,HEAT,RESIDENTIAL BUILDING,10031,545 WEST 141 STREET,WEST 141 STREET,HAMILTON PLACE,BROADWAY,,,ADDRESS,NEW YORK,,N/A,Closed,,12/27/2013 12:00:00 AM,09 MANHATTAN,MANHATTAN,997763,239274,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8234170974786,-73.9511756256484,"(40.8234170974786, -73.9511756256484)"
